# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Wed Mar  4 15:36:53 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
1.5917e-05 -2.19174 10.07918 0.7979915738 2.4180200123    0.790  2.161  3.6998  1.925    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -2.21e-10      0.00 7.547e-01 2.452e-01 1.690e-05 4.720e-06 4.237e-05 -1.000 1.001e-04 -0.632 0.751 -0.054 -0.622 -0.838 -0.942 -0.974
1.5917e-05 -2.19174 10.07918 0.7980349660 2.4180352745    0.789  2.200  3.6982  1.880    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-10      0.00 7.547e-01 2.452e-01 1.690e-05 4.720e-06 4.237e-05 -1.000 1.000e-04 -0.731 0.672 -0.145 -0.719 -0.939 -1.044 -1.076
1.5917e-05 -2.19174 10.07918 0.7980802059 2.4180511846    0.788  2.238  3.6968  1.836    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -2.93e-10      0.00 7.547e-01 2.452e-01 1.690e-05 4.720e-06 4.237e-05 -1.000 1.001e-04 -0.824 0.597 -0.230 -0.811 -1.033 -1.140 -1.174
1.5917e-05 -2.19174 10.07918 0.7981302738 2.4180687902    0.788  2.268  3.6956  1.800    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -3.29e-10      0.00 7.547e-01 2.452e-01 1.690e-05 4.720e-06 4.237e-05 -1.000 1.000e-04 -0.901 0.535 -0.301 -0.887 -1.112 -1.220 -1.254
1.5917e-05 -2.19174 10.07918 0.7981536388 2.4180770053    0.787  2.263  3.6960  1.807    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -3.25e-10      0.00 7.547e-01 2.452e-01 1.690e-05 4.720e-06 4.237e-05 -1.000 1.000e-04 -0.887 0.544 -0.289 -0.874 -1.097 -1.205 -1.239
1.5917e-05 -2.19174 10.07918 0.7981594801 2.4180790590    0.787  2.270  3.6957  1.799    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -3.32e-10      0.00 7.547e-01 2.452e-01 1.690e-05 4.720e-06 4.237e-05 -1.000 1.000e-04 -0.904 0.531 -0.305 -0.890 -1.115 -1.223 -1.257
1.5917e-05 -2.19174 10.07918 0.7981917262 2.4180903955    0.787  2.310  3.6940  1.752    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -3.81e-10      0.00 7.547e-01 2.452e-01 1.690e-05 4.720e-06 4.237e-05 -1.000 1.001e-04 -1.004 0.452 -0.395 -0.989 -1.216 -1.327 -1.362
1.5917e-05 -2.19174 10.07918 0.7982242703 2.4181018358    0.786  2.352  3.6924  1.703    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -4.45e-10      0.00 7.547e-01 2.452e-01 1.690e-05 4.720e-06 4.237e-05 -1.000 1.000e-04 -1.111 0.366 -0.493 -1.094 -1.324 -1.437 -1.473
1.5917e-05 -2.19174 10.07918 0.7982519865 2.4181115780    0.785  2.391  3.6907  1.657    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -5.13e-10      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.237e-05 -1.000 9.997e-05 -1.207 0.292 -0.579 -1.188 -1.422 -1.537 -1.574
1.5917e-05 -2.19174 10.07918 0.7982792258 2.4181211519    0.785  2.431  3.6889  1.609    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -5.95e-10      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.237e-05 -1.000 1.000e-04 -1.308 0.215 -0.670 -1.287 -1.525 -1.642 -1.679
1.5917e-05 -2.19174 10.07918 0.7983046174 2.4181300756    0.784  2.472  3.6873  1.562    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1  -6.9e-10      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 9.999e-05 -1.409 0.138 -0.760 -1.386 -1.627 -1.746 -1.785
1.5917e-05 -2.19174 10.07918 0.7983268499 2.4181378886    0.783  2.510  3.6856  1.516    3  0.000  0.532     6.42     5.16     3.67     2.84     2.29  3 -7.94e-10      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 9.994e-05 -1.504 0.070 -0.844 -1.478 -1.723 -1.844 -1.884
1.5917e-05 -2.19174 10.07918 0.7983488441 2.4181456173    0.782  2.550  3.6837  1.468    3  0.000  0.532     7.11     5.62     3.99     3.08     2.49  3 -9.21e-10      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -1.604 0.014 -0.929 -1.578 -1.827 -1.951 -1.991
1.5917e-05 -2.19174 10.07918 0.7983683944 2.4181524868    0.781  2.588  3.6821  1.423    3  0.000  0.532     7.82     6.09     4.31     3.34     2.70  3 -1.06e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -1.699 -0.036 -1.008 -1.672 -1.925 -2.051 -2.092
1.5917e-05 -2.19174 10.07918 0.7983866334 2.4181588953    0.780  2.625  3.6804  1.378    3  0.000  0.532     8.60     6.61     4.65     3.61     2.92  3 -1.22e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 9.996e-05 -1.793 -0.080 -1.085 -1.765 -2.023 -2.152 -2.193
1.5917e-05 -2.19174 10.07918 0.7984040380 2.4181650102    0.779  2.664  3.6786  1.332    3  0.000  0.532     9.48     7.18     5.04     3.91     3.17  3  -1.4e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -1.889 -0.116 -1.160 -1.859 -2.123 -2.254 -2.296
1.5917e-05 -2.19174 10.07918 0.7984226942 2.4181715646    0.777  2.708  3.6767  1.279    3  0.000  0.532    10.60     7.90     5.51     4.29     3.47  3 -1.65e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 9.991e-05 -2.000 -0.157 -1.247 -1.968 -2.238 -2.372 -2.415
1.5917e-05 -2.19174 10.07918 0.7984377742 2.4181768622    0.776  2.746  3.6747  1.233    3  0.000  0.532    11.69     8.59     5.97     4.65     3.77  3  -1.9e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.001e-04 -2.095 -0.175 -1.315 -2.060 -2.337 -2.474 -2.518
1.5917e-05 -2.19174 10.07918 0.7984532714 2.4181823063    0.774  2.788  3.6728  1.182    3  0.000  0.532    13.01     9.41     6.52     5.08     4.12  2 -2.23e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -2.200 -0.198 -1.392 -2.163 -2.447 -2.587 -2.632
1.5917e-05 -2.19174 10.07918 0.7984660864 2.4181868079    0.773  2.825  3.6711  1.137    3  0.000  0.532    14.31    10.20     7.04     5.50     4.45  2 -2.56e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 9.993e-05 -2.294 -0.210 -1.456 -2.254 -2.545 -2.688 -2.733
1.5917e-05 -2.19174 10.07918 0.7984790802 2.4181913721    0.771  2.866  3.6689  1.087    3  0.000  0.532    15.91    11.16     7.67     6.00     4.86  2 -2.98e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.001e-04 -2.395 -0.206 -1.520 -2.351 -2.651 -2.797 -2.844
1.5917e-05 -2.19174 10.07918 0.7984899282 2.4181951825    0.769  2.902  3.6673  1.044    3  0.000  0.532    17.42    12.06     8.26     6.47     5.24  2  -3.4e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -2.484 -0.209 -1.578 -2.436 -2.744 -2.893 -2.941
1.5917e-05 -2.19174 10.07918 0.7985013127 2.4181991811    0.767  2.942  3.6652  0.994    3  0.000  0.532    19.34    13.18     8.99     7.05     5.71  2 -3.95e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -2.584 -0.189 -1.634 -2.531 -2.848 -3.002 -3.051
1.5917e-05 -2.19174 10.07918 0.7985128164 2.4182032216    0.764  2.985  3.6630  0.941    3  0.000  0.532    21.64    14.50     9.85     7.73     6.27  2 -4.65e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -2.692 -0.158 -1.688 -2.632 -2.961 -3.120 -3.170
1.5917e-05 -2.19174 10.07918 0.7985221744 2.4182065082    0.762  3.022  3.6611  0.894    3  0.000  0.532    23.87    15.77    10.67     8.39     6.80  1 -5.36e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 9.997e-05 -2.785 -0.120 -1.729 -2.718 -3.060 -3.223 -3.274
1.5917e-05 -2.19174 10.07918 0.7985301614 2.4182093133    0.760  3.056  3.6593  0.852    3  0.000  0.532    26.10    17.01    11.47     9.03     7.32  1 -6.09e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 9.999e-05 -2.869 -0.072 -1.759 -2.794 -3.148 -3.316 -3.368
1.5917e-05 -2.19174 10.07918 0.7985385060 2.4182122440    0.757  3.093  3.6575  0.806    3  0.000  0.532    28.73    18.45    12.39     9.77     7.92  1    -7e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.002e-04 -2.962 -0.045 -1.800 -2.877 -3.243 -3.415 -3.468
1.5917e-05 -2.19174 10.07918 0.7985469699 2.4182152164    0.753  3.132  3.6552  0.756    3  0.000  0.532    31.96    20.20    13.51    10.66     8.65  1 -8.14e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -3.061 -0.043 -1.850 -2.965 -3.342 -3.520 -3.575
1.5917e-05 -2.19174 10.07918 0.7985540628 2.4182177073    0.750  3.168  3.6533  0.711    3  0.000  0.532    35.14    21.89    14.59    11.53     9.35  1 -9.33e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 9.999e-05 -3.150 -0.043 -1.896 -3.044 -3.432 -3.614 -3.670
1.5917e-05 -2.19174 10.07918 0.7985612750 2.4182202401    0.746  3.205  3.6513  0.663    3  0.000  0.532    38.81    23.81    15.81    12.51    10.15  1 -1.08e-08      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -3.242 -0.040 -1.941 -3.125 -3.524 -3.712 -3.770
1.5917e-05 -2.19174 10.07918 0.7985678911 2.4182225635    0.743  3.239  3.6494  0.620    3  0.000  0.532    42.51    25.72    17.01    13.48    10.94  1 -1.23e-08      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.001e-04 -3.326 -0.036 -1.981 -3.199 -3.608 -3.801 -3.860
1.5917e-05 -2.19174 10.07918 0.7985697985 2.4182232333    0.741  3.247  3.6490  0.609    3  0.000  0.532    43.54    26.24    17.34    13.75    11.16  1 -1.27e-08      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -3.348 -0.036 -1.992 -3.218 -3.630 -3.824 -3.883
1.5917e-05 -2.19174 10.07918 0.7985697985 2.4182232333    0.741  1.658  3.9482  3.395    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.993e-05 0.626 1.023 0.622 0.865 1.066 1.140 1.186
1.5917e-05 -2.19174 10.07918 0.7985705137 2.4182234844    0.741  1.664  3.9443  3.373    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.993e-05 0.609 1.003 0.595 0.833 1.030 1.101 1.147
1.5917e-05 -2.19174 10.07918 0.7986187935 2.4182404373    0.741  1.685  3.9336  3.309    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 0.558 0.947 0.522 0.742 0.929 0.994 1.037
1.5917e-05 -2.19174 10.07918 0.7986657023 2.4182569066    0.741  1.685  3.9337  3.310    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.557 0.946 0.522 0.742 0.929 0.994 1.037
1.5917e-05 -2.19174 10.07918 0.7987127304 2.4182734155    0.741  1.685  3.9339  3.311    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.993e-05 0.557 0.946 0.522 0.743 0.930 0.995 1.038
1.5917e-05 -2.19174 10.07918 0.7987602353 2.4182900895    0.741  1.685  3.9339  3.311    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 0.557 0.946 0.522 0.743 0.930 0.995 1.038
1.5917e-05 -2.19174 10.07918 0.7988090515 2.4183072214    0.741  1.685  3.9337  3.309    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.557 0.946 0.521 0.741 0.928 0.993 1.036
1.5917e-05 -2.19174 10.07918 0.7988575101 2.4183242254    0.741  1.686  3.9331  3.307    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.001e-04 0.556 0.945 0.519 0.738 0.924 0.989 1.032
1.5917e-05 -2.19174 10.07918 0.7989028096 2.4183401188    0.741  1.686  3.9323  3.303    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 0.555 0.943 0.516 0.734 0.919 0.984 1.027
1.5917e-05 -2.19174 10.07918 0.7989516854 2.4183572645    0.741  1.687  3.9311  3.298    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 0.553 0.941 0.512 0.728 0.912 0.976 1.019
1.5917e-05 -2.19174 10.07918 0.7989967465 2.4183730700    0.742  1.688  3.9297  3.291    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.550 0.939 0.507 0.720 0.903 0.966 1.008
1.5917e-05 -2.19174 10.07918 0.7990424037 2.4183890824    0.742  1.689  3.9278  3.282    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.547 0.936 0.502 0.711 0.892 0.954 0.996
1.5917e-05 -2.19174 10.07918 0.7990903258 2.4184058868    0.742  1.691  3.9254  3.271    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.993e-05 0.543 0.933 0.496 0.700 0.877 0.938 0.980
1.5917e-05 -2.19174 10.07918 0.7991401553 2.4184233577    0.742  1.693  3.9225  3.257    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 0.538 0.929 0.488 0.685 0.859 0.919 0.960
1.5917e-05 -2.19174 10.07918 0.7991866469 2.4184396560    0.742  1.695  3.9192  3.242    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.532 0.924 0.479 0.670 0.839 0.898 0.938
1.5917e-05 -2.19174 10.07918 0.7992335558 2.4184560984    0.742  1.698  3.9154  3.224    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 0.526 0.920 0.471 0.652 0.817 0.874 0.913
1.5917e-05 -2.19174 10.07918 0.7992829084 2.4184733950    0.742  1.701  3.9109  3.203    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 0.518 0.915 0.461 0.632 0.790 0.845 0.883
1.5917e-05 -2.19174 10.07918 0.7993294597 2.4184897075    0.742  1.704  3.9062  3.181    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.509 0.911 0.453 0.611 0.762 0.816 0.853
1.5917e-05 -2.19174 10.07918 0.7993761897 2.4185060804    0.742  1.708  3.9008  3.155    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.500 0.908 0.444 0.588 0.731 0.783 0.819
1.5917e-05 -2.19174 10.07918 0.7994244099 2.4185229732    0.742  1.712  3.8947  3.127    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 0.489 0.907 0.438 0.563 0.697 0.747 0.782
1.5917e-05 -2.19174 10.07918 0.7994737625 2.4185402602    0.742  1.717  3.8879  3.095    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.478 0.907 0.434 0.537 0.659 0.707 0.741
1.5917e-05 -2.19174 10.07918 0.7995197773 2.4185563759    0.742  1.722  3.8810  3.063    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 0.466 0.910 0.433 0.512 0.623 0.669 0.701
1.5917e-05 -2.19174 10.07918 0.7995241284 2.4185578997    0.742  1.722  3.8803  3.059    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.997e-05 0.464 0.910 0.433 0.510 0.620 0.665 0.697
1.5917e-05 -2.19174 10.07918 0.7995318174 2.4185605924    0.742  1.723  3.8792  3.054    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.993e-05 0.462 0.911 0.433 0.506 0.614 0.659 0.690
1.5917e-05 -2.19174 10.07918 0.7995771170 2.4185764549    0.742  1.728  3.8726  3.023    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.993e-05 0.451 0.914 0.434 0.485 0.580 0.623 0.653
1.5917e-05 -2.19174 10.07918 0.7996212840 2.4185919189    0.742  1.733  3.8655  2.990    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.438 0.919 0.437 0.463 0.546 0.587 0.615
1.5917e-05 -2.19174 10.07918 0.7996684909 2.4186084450    0.742  1.738  3.8575  2.952    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.424 0.926 0.442 0.441 0.508 0.546 0.572
1.5917e-05 -2.19174 10.07918 0.7997134328 2.4186241762    0.742  1.744  3.8492  2.913    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.410 0.934 0.448 0.420 0.472 0.505 0.530
1.5917e-05 -2.19174 10.07918 0.7997564673 2.4186392378    0.742  1.750  3.8408  2.874    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.395 0.943 0.455 0.399 0.435 0.464 0.487
1.5917e-05 -2.19174 10.07918 0.7998009324 2.4186547981    0.742  1.756  3.8323  2.834    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.991e-05 0.380 0.954 0.463 0.379 0.399 0.423 0.444
1.5917e-05 -2.19174 10.07918 0.7998445630 2.4186700644    0.742  1.762  3.8239  2.794    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.993e-05 0.364 0.965 0.471 0.359 0.364 0.382 0.401
1.5917e-05 -2.19174 10.07918 0.7998886108 2.4186854748    0.743  1.769  3.8158  2.755    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.348 0.977 0.479 0.339 0.330 0.342 0.358
1.5917e-05 -2.19174 10.07918 0.7999327779 2.4187009250    0.743  1.775  3.8083  2.719    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 0.331 0.990 0.486 0.320 0.297 0.304 0.318
1.5917e-05 -2.19174 10.07918 0.7999771833 2.4187164566    0.743  1.784  3.7999  2.677    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.311 1.005 0.494 0.297 0.258 0.258 0.269
1.5917e-05 -2.19174 10.07918 0.7999860048 2.4187195418    0.743  1.786  3.7981  2.668    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.991e-05 0.306 1.009 0.496 0.292 0.250 0.249 0.259
1.5917e-05 -2.19174 10.07918 0.8000316024 2.4187354878    0.743  1.796  3.7900  2.625    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.281 1.022 0.499 0.266 0.209 0.201 0.208
1.5917e-05 -2.19174 10.07918 0.8000764847 2.4187511817    0.743  1.810  3.7799  2.570    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.244 1.034 0.497 0.227 0.153 0.136 0.140
1.5917e-05 -2.19174 10.07918 0.8001142740 2.4187643939    0.743  1.836  3.7669  2.492    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.991e-05 0.179 1.038 0.476 0.164 0.067 0.038 0.037
1.5917e-05 -2.19174 10.07918 0.8001347780 2.4187715620    0.743  1.867  3.7553  2.415    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.101 1.030 0.441 0.086 -0.031 -0.071 -0.077
1.5917e-05 -2.19174 10.07918 0.8001439571 2.4187747708    0.743  1.899  3.7461  2.346    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.991e-05 0.023 1.010 0.396 0.008 -0.124 -0.174 -0.184
1.5917e-05 -2.19174 10.07918 0.8001481295 2.4187762294    0.743  1.932  3.7383  2.282    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.991e-05 -0.061 0.980 0.343 -0.073 -0.219 -0.277 -0.291
1.5917e-05 -2.19174 10.07918 0.8001500964 2.4187769170    0.743  1.963  3.7325  2.228    4  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 -0.139 0.944 0.287 -0.149 -0.305 -0.370 -0.386
1.5917e-05 -2.19174 10.07918 0.8001508713 2.4187771878    0.743  1.984  3.7294  2.195    7  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.997e-05 -0.189 0.917 0.249 -0.199 -0.360 -0.428 -0.446
1.5917e-05 -2.19174 10.07918 0.8001511097 2.4187772712    0.743  1.993  3.7283  2.181    7  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 -0.212 0.903 0.231 -0.221 -0.385 -0.454 -0.472
1.5917e-05 -2.19174 10.07918 0.8001520038 2.4187775837    0.743  2.032  3.7241  2.125    7  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 -0.311 0.839 0.149 -0.318 -0.489 -0.563 -0.583
